frame_idx,gen_time,fetch_time,preprocess_time,render_time,total_time,sleep_time,end_to_end_time,datasize,quality_level,quant_mask,diff_thresh
1622,0.007523,0.004289,0.025867,0.006704,0.044384,0.000000,0.044384,848696,2,248,10
1623,0.005396,0.002792,0.027673,0.004876,0.040737,0.000000,0.040737,934144,2,248,10
1624,0.007151,0.003928,0.027287,0.006429,0.044795,0.000000,0.044795,988356,2,248,10
1625,0.006195,0.002956,0.028183,0.006761,0.044095,0.000000,0.044095,984194,2,248,10
1626,0.006792,0.003348,0.026049,0.005365,0.041554,0.000000,0.041554,991672,2,248,10
1627,0.006388,0.003421,0.023526,0.009790,0.043125,0.000000,0.043125,1085205,2,248,10
1628,0.007321,0.002535,0.025947,0.008132,0.043935,0.000000,0.043935,1084545,2,248,10
1629,0.005896,0.003239,0.027326,0.006223,0.042684,0.000000,0.042684,1044177,2,248,10
1630,0.005730,0.002373,0.028688,0.006513,0.043304,0.000000,0.043304,1072912,2,248,10
1631,0.005814,0.003662,0.026331,0.006328,0.042134,0.000000,0.042134,1050464,2,248,10
1632,0.006004,0.003406,0.026897,0.005850,0.042157,0.000000,0.042157,1027074,2,248,10
1633,0.004390,0.003806,0.027692,0.005205,0.041094,0.000000,0.041094,1022660,2,248,10
1634,0.006712,0.001980,0.025276,0.005146,0.039115,0.000000,0.039115,974338,2,248,10
1635,0.006717,0.003719,0.026919,0.006349,0.043703,0.000000,0.043703,948067,2,248,10
1636,0.004335,0.005454,0.025672,0.003328,0.038789,0.000000,0.038789,966961,2,248,10
1637,0.008077,0.002585,0.026500,0.008527,0.045690,0.000000,0.045690,1012111,2,248,10
1638,0.004276,0.003909,0.027459,0.005265,0.040909,0.000000,0.040909,1000819,2,248,10
1639,0.006563,0.003365,0.026309,0.003670,0.039907,0.000000,0.039907,903527,2,248,10
1640,0.005338,0.003988,0.027849,0.005882,0.043057,0.000000,0.043057,983558,2,248,10
1641,0.006351,0.004024,0.026277,0.003514,0.040167,0.000000,0.040167,951544,2,248,10
1642,0.003883,0.004100,0.028207,0.004472,0.040662,0.000000,0.040662,898631,2,248,10
1643,0.005465,0.001951,0.025176,0.004516,0.037108,0.000000,0.037108,837718,2,248,10
1644,0.006728,0.001913,0.025193,0.005461,0.039295,0.000000,0.039295,825046,2,248,10
1645,0.006915,0.002689,0.026062,0.004143,0.039808,0.000000,0.039808,805693,2,248,10
1646,0.005815,0.003694,0.026806,0.003929,0.040244,0.000000,0.040244,773961,2,248,10
1647,0.006175,0.004291,0.026787,0.007175,0.044428,0.000000,0.044428,745894,2,248,10
1648,0.005998,0.002678,0.026904,0.006157,0.041737,0.000000,0.041737,774122,2,248,10
1649,0.005638,0.001679,0.027054,0.003298,0.037667,0.000000,0.037667,772309,2,248,10
1650,0.004777,0.003197,0.027227,0.002969,0.038170,0.000000,0.038170,796725,2,248,10
1651,0.007565,0.005969,0.027365,0.007333,0.048232,0.000000,0.048232,801709,2,248,10
1652,0.003409,0.003917,0.027828,0.002765,0.037919,0.000000,0.037919,812276,2,248,10
1653,0.003901,0.003895,0.028202,0.002358,0.038356,0.000000,0.038356,828540,2,248,10
1654,0.006169,0.002277,0.027536,0.002811,0.038793,0.000000,0.038793,804823,2,248,10
1655,0.003664,0.005105,0.027937,0.002842,0.039547,0.000000,0.039547,808095,2,248,10
1656,0.005092,0.002286,0.025885,0.005567,0.038829,0.000000,0.038829,807221,2,248,10
1657,0.007117,0.002961,0.026227,0.007113,0.043418,0.000000,0.043418,839614,2,248,10
1658,0.004870,0.002651,0.026313,0.003616,0.037450,0.000000,0.037450,844184,2,248,10
1659,0.007257,0.002878,0.026059,0.002722,0.038917,0.000000,0.038917,822838,2,248,10
1660,0.007118,0.004219,0.026875,0.002616,0.040827,0.000000,0.040827,777933,2,248,10
1661,0.005212,0.003870,0.026372,0.007799,0.043253,0.000000,0.043253,796230,2,248,10
1662,0.005818,0.004640,0.025235,0.005968,0.041661,0.000000,0.041661,794620,2,248,10
1663,0.003313,0.003740,0.028318,0.005239,0.040610,0.000000,0.040610,829563,2,248,10
1664,0.005984,0.003465,0.025333,0.003743,0.038524,0.000000,0.038524,805074,2,248,10
1665,0.005730,0.001973,0.027099,0.004479,0.039281,0.000000,0.039281,793350,2,248,10
1666,0.006578,0.002355,0.026569,0.004513,0.040015,0.000000,0.040015,771027,2,248,10
1667,0.008763,0.002069,0.024017,0.004294,0.039143,0.000000,0.039143,732361,2,248,10
1668,0.009743,0.001880,0.023784,0.003530,0.038937,0.000000,0.038937,746212,2,248,10
1669,0.007726,0.002214,0.024337,0.003340,0.037617,0.000000,0.037617,679140,2,248,10
1670,0.008136,0.002235,0.023680,0.003895,0.037947,0.000000,0.037947,687607,2,248,10
1671,0.003962,0.002392,0.023544,0.002695,0.032593,0.000000,0.032593,609333,2,248,10
1672,0.004630,0.003246,0.028029,0.002104,0.038009,0.000000,0.038009,563622,2,248,10
1673,0.003615,0.003622,0.028667,0.002192,0.038096,0.000000,0.038096,477141,2,248,10
1674,0.004411,0.002698,0.027914,0.001309,0.036332,0.000000,0.036332,350549,2,248,10
1675,0.003991,0.002343,0.027508,0.000762,0.034604,0.000000,0.034604,222143,2,248,10
1676,0.003363,0.002090,0.027403,0.000425,0.033281,0.000000,0.033281,128239,2,248,10
1677,0.003298,0.001819,0.028188,0.000239,0.033543,0.000000,0.033543,47706,2,248,10
1678,0.006277,0.001619,0.026325,0.000044,0.034264,0.000000,0.034264,5177,2,248,10
1679,0.006663,0.002027,0.026189,0.000037,0.034916,0.000000,0.034916,218,2,248,10
1680,0.002592,0.001568,0.027587,0.000039,0.031786,0.000000,0.031786,111,2,248,10
1681,0.003391,0.001699,0.028220,0.000134,0.033443,0.000000,0.033443,27283,2,248,10
1682,0.006285,0.001789,0.024244,0.000272,0.032591,0.000000,0.032591,75993,2,248,10
1683,0.006803,0.001605,0.025808,0.000407,0.034622,0.000000,0.034622,139833,2,248,10
1684,0.008279,0.002751,0.024805,0.000726,0.036560,0.000000,0.036560,230903,2,248,10
1685,0.008267,0.004074,0.026767,0.001385,0.040493,0.000000,0.040493,294143,2,248,10
1686,0.005949,0.003207,0.026890,0.001216,0.037261,0.000000,0.037261,350437,2,248,10
1687,0.006876,0.003326,0.026156,0.001956,0.038314,0.000000,0.038314,546935,2,248,10
1688,0.006222,0.003727,0.026410,0.004135,0.040494,0.000000,0.040494,707914,2,248,10
1689,0.005332,0.003219,0.027371,0.005043,0.040964,0.000000,0.040964,753278,2,248,10
1690,0.006998,0.003489,0.027520,0.004620,0.042627,0.000000,0.042627,760286,2,248,10
1691,0.006367,0.004475,0.027888,0.002676,0.041406,0.000000,0.041406,733633,2,248,10
1692,0.004254,0.002641,0.028550,0.004133,0.039578,0.000000,0.039578,737691,2,248,10
1693,0.005599,0.003793,0.028386,0.004225,0.042002,0.000000,0.042002,726820,2,248,10
1694,0.004433,0.004305,0.028608,0.004003,0.041348,0.000000,0.041348,734983,2,248,10
1695,0.003663,0.004016,0.029165,0.006439,0.043284,0.000000,0.043284,729520,2,248,10
1696,0.004375,0.003253,0.027332,0.008930,0.043890,0.000000,0.043890,676303,2,248,10
1697,0.004021,0.004451,0.030318,0.002838,0.041629,0.000000,0.041629,706073,2,248,10
1698,0.004029,0.002745,0.029035,0.007046,0.042855,0.000000,0.042855,835930,2,248,10
1699,0.004150,0.003127,0.029103,0.002811,0.039190,0.000000,0.039190,891478,2,248,10
1700,0.005050,0.003234,0.028584,0.003688,0.040556,0.000000,0.040556,879240,2,248,10
1701,0.004348,0.002907,0.028957,0.003459,0.039670,0.000000,0.039670,917491,2,248,10
1702,0.003551,0.001875,0.028345,0.003244,0.037014,0.000000,0.037014,889564,2,248,10
1703,0.003551,0.002210,0.029420,0.003667,0.038849,0.000000,0.038849,878438,2,248,10
1704,0.003466,0.003733,0.028912,0.006410,0.042521,0.000000,0.042521,875211,2,248,10
1705,0.005294,0.003477,0.027660,0.005852,0.042282,0.000000,0.042282,854920,2,248,10
1706,0.003907,0.003676,0.027631,0.004468,0.039682,0.000000,0.039682,873094,2,248,10
1707,0.006721,0.002231,0.025743,0.006713,0.041408,0.000000,0.041408,868562,2,248,10
1708,0.003613,0.003729,0.029684,0.003639,0.040666,0.000000,0.040666,851453,2,248,10
1709,0.006070,0.002477,0.026470,0.006213,0.041230,0.000000,0.041230,816588,2,248,10
1710,0.007509,0.001976,0.026519,0.005821,0.041824,0.000000,0.041824,770227,2,248,10
1711,0.006057,0.002385,0.027669,0.007401,0.043512,0.000000,0.043512,757153,2,248,10
1712,0.006995,0.002667,0.025749,0.002759,0.038171,0.000000,0.038171,734105,2,248,10
1713,0.006813,0.003454,0.025996,0.003755,0.040019,0.000000,0.040019,737743,2,248,10
1714,0.005480,0.003588,0.026180,0.003868,0.039117,0.000000,0.039117,773285,2,248,10
1715,0.004081,0.003938,0.029872,0.005264,0.043154,0.000000,0.043154,724330,2,248,10
1716,0.005629,0.003060,0.026001,0.006009,0.040700,0.000000,0.040700,763040,2,248,10
1717,0.006250,0.002635,0.027594,0.006562,0.043041,0.000000,0.043041,769687,2,248,10
1718,0.005208,0.003225,0.026727,0.007722,0.042882,0.000000,0.042882,822168,2,248,10
1719,0.005640,0.004919,0.027150,0.006774,0.044484,0.000000,0.044484,844474,2,248,10
1720,0.004459,0.001781,0.027697,0.007116,0.041052,0.000000,0.041052,874367,2,248,10
1721,0.006177,0.002084,0.026271,0.006870,0.041402,0.000000,0.041402,903084,2,248,10
1722,0.006301,0.003918,0.026560,0.009864,0.046642,0.000000,0.046642,894960,2,248,10
1723,0.005236,0.003377,0.026682,0.007024,0.042318,0.000000,0.042318,931743,2,248,10
1724,0.007562,0.004751,0.026076,0.008980,0.047370,0.000000,0.047370,863080,2,248,10
1725,0.004463,0.003380,0.027545,0.007194,0.042582,0.000000,0.042582,733225,2,248,10
1726,0.005715,0.004737,0.030140,0.005851,0.046442,0.000000,0.046442,743890,2,248,10
1727,0.007721,0.003423,0.028016,0.011070,0.050230,0.000000,0.050230,763319,2,248,10
1728,0.005557,0.006878,0.027238,0.011854,0.051527,0.000000,0.051527,706431,2,248,10
1729,0.011340,0.004707,0.026303,0.013049,0.055400,0.000000,0.055400,743513,2,248,10
1730,0.008980,0.004839,0.027036,0.025180,0.066035,0.000000,0.066035,779993,2,248,10
1731,0.008412,0.004372,0.026499,0.004865,0.044148,0.000000,0.044148,777874,2,248,10
1732,0.004697,0.003191,0.029581,0.009952,0.047421,0.000000,0.047421,713298,2,248,10
1733,0.004430,0.005477,0.026942,0.012032,0.048880,0.000000,0.048880,725538,2,248,10
1734,0.009486,0.004974,0.025359,0.003254,0.043074,0.000000,0.043074,713081,2,248,10
1735,0.010672,0.002341,0.024745,0.005161,0.042918,0.000000,0.042918,701154,2,248,10
1736,0.008193,0.003820,0.025301,0.005697,0.043011,0.000000,0.043011,724240,2,248,10
1737,0.008017,0.002799,0.025358,0.003792,0.039965,0.000000,0.039965,727006,2,248,10
1738,0.007388,0.002156,0.025872,0.003175,0.038591,0.000000,0.038591,722226,2,248,10
1739,0.005507,0.001980,0.027132,0.002978,0.037598,0.000000,0.037598,703764,2,248,10
1740,0.008309,0.002030,0.024120,0.004226,0.038686,0.000000,0.038686,696780,2,248,10
1741,0.009269,0.002147,0.023871,0.003559,0.038847,0.000000,0.038847,736983,2,248,10
1742,0.006914,0.002673,0.023293,0.006393,0.039273,0.000000,0.039273,768886,2,248,10
1743,0.005860,0.003294,0.022097,0.005675,0.036926,0.000000,0.036926,772659,2,248,10
1744,0.004185,0.005942,0.026901,0.005261,0.042289,0.000000,0.042289,772809,2,248,10
1745,0.004454,0.004820,0.025243,0.008310,0.042826,0.000000,0.042826,818693,2,248,10
1746,0.003611,0.004291,0.026280,0.004823,0.039005,0.000000,0.039005,744196,2,248,10
1747,0.003273,0.004707,0.025806,0.005495,0.039281,0.000000,0.039281,608576,2,248,10
1748,0.003195,0.005504,0.027240,0.002022,0.037962,0.000000,0.037962,572918,2,248,10
1749,0.003014,0.003435,0.029153,0.002024,0.037625,0.000000,0.037625,472943,2,248,10
1750,0.003379,0.002787,0.029367,0.001440,0.036973,0.000000,0.036973,365250,2,248,10
1751,0.006099,0.002920,0.028454,0.001078,0.038551,0.000000,0.038551,234578,2,248,10
1752,0.004766,0.003479,0.027948,0.000431,0.036624,0.000000,0.036624,82493,2,248,10
1753,0.004973,0.005149,0.027689,0.000140,0.037952,0.000000,0.037952,23045,2,248,10
1754,0.003927,0.005086,0.024304,0.000029,0.033346,0.000000,0.033346,1879,2,248,10
1755,0.004587,0.002065,0.025814,0.000031,0.032497,0.000000,0.032497,54,2,248,10
1756,0.006524,0.001976,0.025554,0.000121,0.034174,0.000000,0.034174,20496,2,248,10
1757,0.006268,0.002084,0.026456,0.000294,0.035102,0.000000,0.035102,68559,2,248,10
1758,0.010436,0.002091,0.023784,0.000782,0.037092,0.000000,0.037092,189940,2,248,10
1759,0.009607,0.002200,0.024577,0.000854,0.037238,0.000000,0.037238,267156,2,248,10
1760,0.008279,0.002262,0.024152,0.001099,0.035791,0.000000,0.035791,359522,2,248,10
1761,0.009570,0.002907,0.023800,0.002205,0.038483,0.000000,0.038483,607863,2,248,10
1762,0.003455,0.001932,0.022819,0.002663,0.030869,0.000000,0.030869,690780,2,248,10
1763,0.004455,0.004173,0.025733,0.005584,0.039945,0.000000,0.039945,784702,2,248,10
1764,0.003331,0.003239,0.028547,0.005959,0.041075,0.000000,0.041075,844731,2,248,10
1765,0.008949,0.004528,0.030031,0.011270,0.054778,0.000000,0.054778,858874,2,248,10
1766,0.006617,0.004043,0.028540,0.007233,0.046433,0.000000,0.046433,868897,2,248,10
1767,0.003369,0.004019,0.029576,0.004732,0.041696,0.000000,0.041696,880157,2,248,10
1768,0.008563,0.002661,0.029044,0.015017,0.055285,0.000000,0.055285,913417,2,248,10
1769,0.010197,0.004073,0.026223,0.016364,0.056856,0.000000,0.056856,937176,2,248,10
1770,0.010912,0.005725,0.024909,0.016170,0.057715,0.000000,0.057715,943575,2,248,10
1771,0.012653,0.003114,0.034009,0.005500,0.055277,0.000000,0.055277,918532,2,248,10
1772,0.003788,0.003017,0.027298,0.008328,0.042431,0.000000,0.042431,848367,2,248,10
1773,0.006828,0.004451,0.028411,0.005899,0.045589,0.000000,0.045589,914475,2,248,10
1774,0.006776,0.002544,0.029742,0.011380,0.050441,0.000000,0.050441,910795,2,248,10
1775,0.007477,0.004478,0.027507,0.012212,0.051673,0.000000,0.051673,946742,2,248,10
1776,0.003611,0.002649,0.025492,0.009929,0.041682,0.000000,0.041682,1000533,2,248,10
1777,0.007255,0.003561,0.024841,0.003534,0.039189,0.000000,0.039189,940264,2,248,10
1778,0.005643,0.002707,0.022774,0.007602,0.038725,0.000000,0.038725,870851,2,248,10
1779,0.004697,0.004298,0.024782,0.004361,0.038139,0.000000,0.038139,898100,2,248,10
1780,0.004543,0.001745,0.027320,0.003521,0.037128,0.000000,0.037128,883716,2,248,10
1781,0.003290,0.001782,0.027936,0.004945,0.037953,0.000000,0.037953,1023493,2,248,10
1782,0.003280,0.001980,0.028036,0.004805,0.038101,0.000000,0.038101,1069095,2,248,10
1783,0.004521,0.002391,0.027106,0.005756,0.039773,0.000000,0.039773,1122647,2,248,10
1784,0.005624,0.001923,0.025766,0.006469,0.039782,0.000000,0.039782,1144935,2,248,10
1785,0.005571,0.003320,0.025533,0.005577,0.040001,0.000000,0.040001,1109462,2,248,10
1786,0.004930,0.002528,0.026390,0.006518,0.040367,0.000000,0.040367,1111965,2,248,10
1787,0.006079,0.003904,0.025114,0.006986,0.042082,0.000000,0.042082,1063828,2,248,10
1788,0.005865,0.004169,0.025419,0.007400,0.042853,0.000000,0.042853,986790,2,248,10
1789,0.008152,0.003387,0.023893,0.004268,0.039700,0.000000,0.039700,875834,2,248,10
1790,0.009050,0.002140,0.023932,0.006058,0.041181,0.000000,0.041181,846577,2,248,10
1791,0.007203,0.003593,0.022608,0.004350,0.037755,0.000000,0.037755,794773,2,248,10
1792,0.004048,0.003726,0.022272,0.002475,0.032521,0.000000,0.032521,677526,2,248,10
1793,0.003404,0.003366,0.027026,0.002739,0.036536,0.000000,0.036536,778763,2,248,10
1794,0.003554,0.003612,0.028220,0.002406,0.037792,0.000000,0.037792,744133,2,248,10
1795,0.004059,0.004856,0.028941,0.007082,0.044939,0.000000,0.044939,985438,2,248,10
1796,0.007270,0.006061,0.027642,0.025577,0.066549,0.000000,0.066549,1300979,2,248,10
1797,0.010346,0.003405,0.024096,0.020951,0.058798,0.000000,0.058798,1538128,2,248,10
1798,0.005885,0.003890,0.026045,0.018566,0.054386,0.000000,0.054386,1491546,2,248,10
1799,0.006155,0.002743,0.027683,0.014233,0.050813,0.000000,0.050813,1561845,2,248,10
1800,0.004067,0.003740,0.027683,0.007811,0.043301,0.000000,0.043301,1446814,2,248,10
1801,0.004553,0.004104,0.027241,0.007626,0.043525,0.000000,0.043525,1146397,2,248,10
1802,0.005429,0.003922,0.026434,0.011150,0.046935,0.000000,0.046935,1310896,2,248,10
1803,0.004585,0.004435,0.028413,0.009536,0.046969,0.000000,0.046969,1326348,2,248,10
1804,0.002891,0.004410,0.028714,0.008567,0.044582,0.000000,0.044582,1270647,2,248,10
1805,0.004151,0.002090,0.027839,0.005460,0.039539,0.000000,0.039539,1249512,2,248,10
1806,0.004294,0.002214,0.030660,0.016294,0.053463,0.000000,0.053463,1195000,2,248,10
1807,0.005982,0.002180,0.027862,0.005564,0.041587,0.000000,0.041587,1155827,2,248,10
1808,0.003835,0.002251,0.028049,0.004648,0.038783,0.000000,0.038783,1140372,2,248,10
1809,0.004487,0.003637,0.028883,0.007981,0.044989,0.000000,0.044989,1146391,2,248,10
1810,0.003774,0.003038,0.028688,0.005969,0.041469,0.000000,0.041469,1138665,2,248,10
1811,0.003588,0.002856,0.028290,0.006855,0.041589,0.000000,0.041589,1083783,2,248,10
1812,0.005900,0.004513,0.028085,0.006511,0.045008,0.000000,0.045008,1148308,2,248,10
1813,0.004577,0.004392,0.028449,0.005034,0.042452,0.000000,0.042452,1021422,2,248,10
1814,0.003742,0.002557,0.027732,0.003956,0.037988,0.000000,0.037988,912279,2,248,10
1815,0.004429,0.002427,0.028191,0.003430,0.038476,0.000000,0.038476,894319,2,248,10
1816,0.003853,0.001923,0.028333,0.005247,0.039355,0.000000,0.039355,785916,2,248,10
1817,0.003635,0.004063,0.027608,0.005407,0.040714,0.000000,0.040714,1036785,2,248,10
1818,0.003105,0.003874,0.027700,0.004478,0.039158,0.000000,0.039158,830828,2,248,10
1819,0.003843,0.002046,0.027410,0.007398,0.040696,0.000000,0.040696,1075904,2,248,10
1820,0.005779,0.004091,0.026257,0.012860,0.048987,0.000000,0.048987,1375697,2,248,10
1821,0.005245,0.003757,0.027282,0.011392,0.047676,0.000000,0.047676,1710118,2,248,10
1822,0.006637,0.003371,0.025006,0.011253,0.046266,0.000000,0.046266,1700650,2,248,10
1823,0.007478,0.002975,0.025899,0.011826,0.048178,0.000000,0.048178,1867647,2,248,10
1824,0.009663,0.003459,0.024970,0.040193,0.078286,0.000000,0.078286,2083091,2,248,10
1825,0.007508,0.003925,0.027053,0.085219,0.123705,0.000000,0.123705,2355721,2,248,10
1826,0.008812,0.007654,0.025662,0.049187,0.091315,0.000000,0.091315,2446459,2,248,10
1827,0.006879,0.003589,0.024763,0.030349,0.065579,0.000000,0.065579,2674063,2,248,10
1828,0.003113,0.004373,0.027753,0.031588,0.066827,0.000000,0.066827,2758237,2,248,10
1829,0.004017,0.002968,0.027484,0.015986,0.050454,0.000000,0.050454,2533760,2,248,10
1830,0.004068,0.002238,0.028441,0.031576,0.066323,0.000000,0.066323,2590860,2,248,10
1831,0.003597,0.001903,0.027832,0.025270,0.058602,0.000000,0.058602,2809062,2,248,10
1832,0.005782,0.002332,0.026837,0.028316,0.063268,0.000000,0.063268,2951522,2,248,10
1833,0.003831,0.002258,0.026396,0.030432,0.062917,0.000000,0.062917,3022361,2,248,10
1834,0.006210,0.004586,0.025515,0.035757,0.072069,0.000000,0.072069,3031659,2,248,10
1835,0.006402,0.004253,0.025185,0.025525,0.061364,0.000000,0.061364,3074592,2,248,10
1836,0.007208,0.002943,0.026371,0.041580,0.078102,0.000000,0.078102,3094941,2,248,10
1837,0.005558,0.003302,0.027463,0.035678,0.072001,0.000000,0.072001,3155106,2,248,10
1838,0.005725,0.002836,0.028192,0.037502,0.074255,0.000000,0.074255,2950167,2,248,10
1839,0.005115,0.002131,0.027813,0.031722,0.066781,0.000000,0.066781,2909910,2,248,10
1840,0.006001,0.003614,0.026049,0.033983,0.069648,0.000000,0.069648,2984674,2,248,10
1841,0.004152,0.002203,0.028977,0.027819,0.063151,0.000000,0.063151,3150869,2,248,10
1842,0.005296,0.002768,0.028493,0.048226,0.084783,0.000000,0.084783,3195730,2,248,10
1843,0.006764,0.003564,0.029219,0.044354,0.083900,0.000000,0.083900,3225264,2,248,10
1844,0.010910,0.005815,0.027287,0.058229,0.102241,0.000000,0.102241,3136849,2,248,10
1845,0.006584,0.004204,0.027616,0.051253,0.089657,0.000000,0.089657,3295015,2,248,10
1846,0.008836,0.005887,0.025409,0.052373,0.092504,0.000000,0.092504,3321749,2,248,10
1847,0.003841,0.003179,0.028958,0.050380,0.086359,0.000000,0.086359,3371511,2,248,10
1848,0.003346,0.001945,0.028112,0.039616,0.073019,0.000000,0.073019,3386656,2,248,10
1849,0.006684,0.001917,0.025453,0.050538,0.084592,0.000000,0.084592,3415058,2,248,10
1850,0.004732,0.003385,0.027259,0.055454,0.090829,0.000000,0.090829,3318467,2,248,10
1851,0.005341,0.004626,0.027239,0.037843,0.075049,0.000000,0.075049,3444106,2,248,10
1852,0.004077,0.005555,0.026600,0.038511,0.074744,0.000000,0.074744,3425445,2,248,10
1853,0.003970,0.003914,0.028607,0.044825,0.081316,0.000000,0.081316,3335400,2,248,10
1854,0.003316,0.006327,0.024934,0.049588,0.084165,0.000000,0.084165,3387499,2,248,10
1855,0.004334,0.005890,0.024869,0.031845,0.066938,0.000000,0.066938,3385480,2,248,10
1856,0.003215,0.004424,0.025024,0.035500,0.068163,0.000000,0.068163,3236678,2,248,10
1857,0.003558,0.005918,0.025861,0.035212,0.070548,0.000000,0.070548,3285945,2,248,10
1858,0.011735,0.003588,0.024837,0.038799,0.078959,0.000000,0.078959,3316094,2,248,10
1859,0.012283,0.003566,0.023231,0.039324,0.078403,0.000000,0.078403,3249619,2,248,10
1860,0.008282,0.003903,0.023089,0.033956,0.069230,0.000000,0.069230,3293139,2,248,10
1861,0.006458,0.001965,0.027392,0.038259,0.074074,0.000000,0.074074,3314716,2,248,10
1862,0.007136,0.002995,0.026913,0.033960,0.071003,0.000000,0.071003,3297068,2,248,10
1863,0.005700,0.003329,0.025645,0.049486,0.084161,0.000000,0.084161,3309751,2,248,10
